zipcode,geolocation_lat,geolocation_lng
41190,-12.93795986597174,-38.46735776699097
41192,-12.956924411720921,-38.44850032416593
41194,-12.96229822753469,-38.439837408800805
41195,-12.944592597442202,-38.45712036100192
41197,-12.94825993810727,-38.461570473172806
41200,-12.947857320311204,-38.46109466363494
41204,-12.939849319800908,-38.467918892332534
41205,-12.930882396096347,-38.44506047298336
41207,-12.9420980017777,-38.449877884622836
41210,-12.949326896135716,-38.44839519591303
41211,-12.946925369255144,-38.443238879841466
41213,-12.939061931137857,-38.43835286015689
41214,-12.930435038933036,-38.44304341994283
41215,-12.93722422261979,-38.43733988619563
41217,-12.939799831847424,-38.45309462026312
41218,-12.94423057174953,-38.4374952709082
41219,-12.929794217591512,-38.45077888480858
41220,-12.958747189382242,-38.4777462206265
41225,-12.932711252039192,-38.46165013556265
41227,-12.934212892003487,-38.46762169890522
41230,-12.918815385322722,-38.450263828863854
41231,-12.917177178316916,-38.44254311527146
41233,-12.90921996753912,-38.45331231972811
41235,-12.921693867029447,-38.4426669032441
41245,-12.915514814450935,-38.44014017509431
41247,-12.915465240160692,-38.44592825511551
41250,-12.933578017611843,-38.42775083334619
41253,-12.936460498513636,-38.43620428896753
41260,-12.927127728054211,-38.41895739955931
41262,-12.927800375394211,-38.4072049236967
41270,-12.923438904843886,-38.4633460841846
41275,-12.917325163671487,-38.46557302994393
41280,-12.911896286260856,-38.46396969887157
41285,-12.915325896474116,-38.47098758174155
41290,-12.906931089139349,-38.45853554855183
41291,-12.949526589636804,-38.46485860094638
41295,-12.897691476513936,-38.463159865590924
41297,-12.902147130938962,-38.46734921262367
41300,-12.86329125421668,-38.43541225294508
41301,-12.880719078722777,-38.437645286413385
41305,-12.894756642226248,-38.44992558323196
41306,-12.935241555801325,-38.4846715900948
41307,-12.941622684195329,-38.46473569613551
41308,-12.872507696822874,-38.42809557806483
41310,-12.893548358972946,-38.43229019904727
41311,-12.899248590815938,-38.43800687376421
41315,-12.903435111559542,-38.446526504291334
41320,-12.904135281026173,-38.43779831262784
41321,-12.903628446974128,-38.43300635959701
41322,-12.903136833365465,-38.42986704089056
41330,-12.899961958217256,-38.42122750373924
41333,-12.891104287649114,-38.43492649083625
41334,-12.94779733131178,-38.44295893050073
41335,-12.894141206073297,-38.421134674219424
41336,-12.913874242403166,-38.43155866237519
41337,-12.923588367111806,-38.433591936136764
41338,-12.899636542180794,-38.41453297952215
41339,-12.893569393897506,-38.407882383947616
41340,-12.894065059286595,-38.40870824191681
41341,-12.886019381196073,-38.41290789764152
41342,-12.901987911198415,-38.40540238991363
41343,-12.903418952866016,-38.40196827377693
41345,-12.910089413684661,-38.41094009374661
41349,-12.907310393253583,-38.45938800081135
41350,-12.9194544537407,-38.41008202265411
41351,-12.900531317160016,-38.3996299173188
41370,-12.914614302936148,-38.42055012344412
41385,-12.914877721189566,-38.432959209434124
41386,-12.916603176441521,-38.43365496613621
41387,-12.944344177243497,-38.475029164941986
41388,-12.912213891501672,-38.39993240828457
41390,-12.912605461389367,-38.44067807056464
41400,-12.98782840595161,-38.48307733570081
41402,-12.965138788362083,-38.49593788418895
41410,-12.975611673399277,-38.434644303198965
41480,-12.91766239319452,-38.37697500693988
41483,-12.9297092179275,-38.38568881840848
41490,-12.911270020665196,-38.39472970811367
41500,-12.91778087511818,-38.39181471694269
41502,-12.89962522306653,-38.35575655539409
41505,-12.873220124417097,-38.40272164705783
41510,-12.904636103175118,-38.367521740236114
41515,-12.92953874217214,-38.37417871810761
41520,-12.913447600677282,-38.33498496179896
41590,-12.999659196231702,-38.46191865681802
41600,-12.935536726633748,-38.33946864574424
41603,-12.92671994097763,-38.320691201072336
41610,-12.943098239886632,-38.36618667678859
41611,-12.934688246624415,-38.36514840403171
41612,-12.946785227455917,-38.37553079341866
41613,-12.95750510899952,-38.39480934543144
41615,-12.940479139729284,-38.372608949856826
41620,-12.94468878849831,-38.35952391804705
41630,-12.926962774465153,-38.37650936175224
41635,-12.934048778466853,-38.35925965852837
41640,-12.944479200932777,-38.3656061096733
41650,-12.945583525256918,-38.38168604921771
41651,-12.95260852581182,-38.390169774810886
41680,-12.947677233591449,-38.40466220888712
41681,-12.96190845930484,-38.40685449252096
41701,-12.940421241997107,-38.40330191753592
41705,-12.97492897989668,-38.42761733084985
41706,-12.97555269812086,-38.42899939608861
41710,-12.974972872404884,-38.42889725198974
41717,-12.876501604218362,-38.335573927837714
41720,-12.969658191018034,-38.43468398606588
41730,-12.935741966012024,-38.376834696468165
41740,-12.962274226187358,-38.410111674544964
41741,-12.9682271930028,-38.41547888112352
41745,-12.940065777645192,-38.41789975938341
41750,-12.983511641773733,-38.437665953024975
41760,-12.99198830329437,-38.4460187019282
41770,-12.98290630810769,-38.44745649451797
41800,-12.98735915481193,-38.46659713598406
41810,-12.992588169568942,-38.45396828083182
41815,-12.993950101682431,-38.46646071076196
41820,-12.982806089337007,-38.458086235346315
41825,-12.994186941637883,-38.46509712412301
41830,-13.00207261992395,-38.46302359081903
41900,-13.011785886835565,-38.47151631294779
41905,-13.003383201229056,-38.474795607239
41906,-12.990175851639306,-38.46428968101373
41915,-13.002351059150914,-38.47814349119831
41920,-13.003897982764897,-38.48027713700707
41925,-12.999525718314798,-38.47484734217224
41927,-12.983910282205596,-38.47425391421154
41940,-13.009974697426191,-38.48646477039444
41941,-13.01266201760238,-38.47951718977216
41950,-13.009204656950947,-38.49489344587526
41970,-13.002054233971949,-38.50359638412488
41980,-13.010146826533555,-38.4955072178718
42600,-12.741679313725754,-38.613481836600386
42700,-12.88379843495981,-38.31373848145942
42701,-12.88577488563758,-38.3121728424969
42702,-12.889542516477857,-38.31484979149197
42703,-12.89263946282089,-38.32387366546552
42704,-12.899273326251867,-38.31695343457598
42705,-12.897194788634522,-38.310221127210625
42706,-12.898992497852225,-38.30320228438885
42707,-12.89184138459778,-38.298058156191225
42708,-12.883524968927519,-38.297879847844364
42709,-12.877430253057765,-38.295406275431056
42710,-12.874055456125975,-38.29034967095519
42711,-12.8725035491034,-38.320069021635064
42712,-12.882235508891272,-38.31592219564339
42713,-12.866882983964246,-38.303851406840074
42714,-12.869465170808079,-38.30415171575875
42717,-12.874840333315968,-38.33301899966725
42721,-12.88821757888014,-38.3385566206631
42722,-12.88618518096209,-38.34156104729129
42733,-12.841390176094643,-38.33842602029398
42738,-12.893166748087063,-38.33787462509412
42739,-12.89549336338717,-38.344598643682296
42740,-12.885267788351925,-38.35143444064001
42800,-12.701935856389667,-38.32433257166733
42801,-12.713291330371904,-38.31363248271131
42802,-12.710369065948328,-38.31686944558229
42803,-12.711948722389192,-38.32099080048962
42804,-12.717755816030104,-38.32788051157564
42805,-12.709892510372757,-38.33350774344262
42806,-12.7032569529374,-38.333687001410524
42807,-12.694261704089486,-38.33311598442922
42808,-12.690129946039994,-38.33171727933863
42809,-12.694580767237262,-38.322714695397714
42810,-12.665028428734352,-38.30595662717039
42820,-12.625605667070458,-38.074572836797316
42827,-12.660831000000002,-38.0909115
42833,-11.869524879131234,-40.21960571122674
42835,-12.724844654264318,-38.216389601246426
42840,-12.829740573799095,-38.2649856931729
42841,-12.84995914015199,-38.27847949097082
42849,-12.764134571033452,-38.32269380781166
42850,-12.613381623293343,-38.30107302440003
43700,-12.792102385300257,-38.39277244867185
43805,-12.671492643954242,-38.544469854282106
43806,-12.838253975412528,-38.73201538266211
43810,-12.893005364384829,-38.75671830024681
43813,-12.664049025093865,-38.50139021362173
43815,-12.667386658936152,-38.53707882231345
43820,-12.673022321359927,-38.53929141642132
43825,-12.85540598925911,-38.71642450470942
43840,-12.729459889765042,-38.525362094291694
43843,-12.713407812193182,-38.451529657464356
43845,-12.73419999999996,-38.44663499999996
43850,-12.499831163064316,-38.752984111986265
43900,-12.623600946538469,-38.67296877293478
44001,-12.256296132479383,-38.96074776621953
44002,-12.253205687347366,-38.967643931088915
44003,-12.265739714909477,-38.95984350821484
44004,-12.266584016500337,-38.966900138618854
44005,-12.26782058721177,-38.9721581737795
44006,-12.275313565706957,-38.976237357804244
44007,-12.262767282840825,-38.98091653565127
44008,-12.251860169861432,-38.97129339830022
44009,-12.247603345815257,-38.976215099660564
44010,-12.279678766707036,-38.966321709816796
44013,-12.284828749441594,-38.98586422548169
44018,-12.245636650297143,-38.97030334970286
44019,-12.247893325004348,-38.98842651471519
44020,-12.23927418376354,-38.96828124106994
44021,-12.241862162633712,-38.9727221480262
44022,-12.244652418711356,-38.97439386362827
44023,-12.250947973122445,-38.97619599242725
44024,-12.244274132111304,-38.979613231207175
44025,-12.24728934026778,-38.98931136511053
44028,-12.2375893027084,-38.97932439509686
44030,-12.220335209273449,-38.99636584554789
44031,-12.222189443335079,-38.98453678046328
44032,-12.22487600196891,-38.9717961855758
44033,-12.220247559254906,-38.97351052225075
44034,-12.207831438753109,-38.9695158983178
44035,-12.19426189435672,-38.98818405101609
44036,-12.185648631455743,-38.96255856523763
44038,-12.234716209574728,-38.95185389024473
44042,-12.21562723812739,-38.996031500920886
44043,-12.243345496249088,-38.9436927485429
44044,-12.210154650708011,-38.990266547618916
44045,-12.248425817821646,-38.94855376942198
44046,-12.195960334939139,-38.9946297401795
44050,-12.240493413396004,-38.95867851919213
44051,-12.241927068682106,-38.95090181287585
44052,-12.244608870174844,-38.94374723807972
44053,-12.229391090989859,-38.959471423992966
44054,-12.217395171026356,-38.95930838211804
44055,-12.208452418840974,-38.9627489238465
44056,-12.22488531608502,-38.94960696532799
44057,-12.21910281215664,-38.9384004330136
44059,-12.204286816472047,-38.945165043029476
44061,-12.215384074501927,-38.957263672016154
44062,-12.267751560208184,-38.95655175
44063,-12.280587580068126,-38.95895129516995
44065,-12.234974464444354,-38.93821517099966
44066,-12.23124485709225,-38.935014705007426
44067,-12.23562569070148,-38.925831631864725
44070,-12.263958471002326,-38.943032201915855
44071,-12.242002443121287,-38.918139516059284
44072,-12.2339250912009,-38.90582465512863
44073,-12.243870000000005,-38.890215
44075,-12.253482875966396,-38.951223965847895
44076,-12.258128439472081,-38.94443425717696
44077,-12.262566397295355,-38.94040710191047
44078,-12.26696129622116,-38.933105982507236
44079,-12.261715750898475,-38.92977607741214
44082,-12.259411353024435,-38.93219778183058
44085,-12.24822298111457,-38.9205404055162
44086,-12.253333006746605,-38.90867501025889
44088,-12.269614124371584,-38.95073040385745
44089,-12.267646991616061,-38.943436290355535
44090,-12.281956784481258,-38.95673880172485
44091,-12.292150872698128,-38.951875099993266
44092,-12.29931496028016,-38.952110261863886
44094,-12.276989668104196,-38.9464877032098
44095,-12.287818041215418,-38.93953639391668
44096,-12.295229294847712,-38.91732055736044
44097,-12.312182382187357,-38.89599263548834
44150,-11.957249011433797,-38.97336895057318
44160,-11.9746483176574,-39.10634024935812
44180,-12.437692684045293,-39.12045661530482
44190,-12.434211527953881,-39.25306257497131
44200,-12.550877110661533,-38.70647865137772
44218,-12.661775303973426,-38.751328908632885
44220,-12.743405333736474,-38.76874492304449
44230,-12.401074390408349,-38.75449544203782
44245,-12.319657049080448,-38.77452250724569
44250,-12.229142870679011,-38.75779408975453
44255,-12.04412989993678,-38.765646816856666
44260,-12.02477130767001,-38.866106601830616
44270,-12.404056252650513,-38.62145681264069
44280,-12.304098701403808,-38.64073809086561
44300,-12.596261024659881,-38.96863572581739
44320,-12.488128486464861,-38.993034165846794
44330,-12.429102118635745,-38.94798027431336
44340,-12.622423750740422,-38.98946847054154
44345,-12.5618254818023,-39.18153999621979
44350,-12.601161055340533,-39.04582470442742
44360,-12.606968335371109,-38.969289364592754
44380,-12.670246382541524,-39.10327746739888
44400,-13.024718668171314,-39.00732926130363
44420,-12.781836602100842,-38.91586725355916
44428,-23.514302546209343,-47.13083935539563
44450,-12.874081355187327,-38.760463746164696
44460,-12.898324480246515,-38.66868381743051
44470,-12.985503950452635,-38.64129637476195
44480,-13.10238216602737,-38.88580388880518
44490,-13.073063199263927,-38.993933100863885
44500,-12.76647898695337,-39.42239071000821
44520,-12.44088027325925,-39.504261942434326
44530,-12.731409494242664,-39.18745335471256
44540,-12.778657206588948,-39.167317707766905
44550,-12.846031252009011,-39.089897171567735
44560,-12.906137934124084,-39.192076256892555
44565,-12.97589256977562,-39.3952733205886
44570,-12.9734628300078,-39.26756879409615
44571,-12.967176467652033,-39.24311391701232
44572,-12.939018729427303,-39.26013130843966
44573,-12.961920916279436,-39.248478982114754
44574,-12.970290850059243,-39.25141314025558
44575,-13.003264570214686,-39.097963972536036
44580,-13.047656931762493,-39.45439400184948
44590,-12.745712645503335,-39.52031551503086
44600,-12.154533930203856,-39.74046054005801
44610,-11.812466362034584,-39.90706127081498
44620,-11.96147261711341,-40.16778905956732
44630,-11.710510369249565,-40.14950442693872
44635,-11.606704505294537,-40.13293996573925
44640,-11.807900364528223,-39.38316511392188
44642,-11.608126706996915,-39.630423046437684
44645,-11.671553500430177,-39.835957422492854
44650,-11.471285511957376,-39.78268993144137
44655,-11.836545425619263,-39.61286210719833
44660,-12.15644410658602,-39.437201919538694
44670,-12.150285458856343,-39.245960093032245
44680,-12.311407125375581,-39.30950897255724
44690,-11.257277417899767,-40.943926853314416
44695,-11.378158125172405,-40.011743516584225
44698,-11.446957902902852,-39.94457872427798
44700,-11.185948677999658,-40.50983477395643
44710,-11.41871333058074,-40.2923760727682
44713,-11.418441272898717,-40.12357228292272
44715,-11.527258591060656,-40.316614860849334
44718,-10.908865482469523,-41.133987173286066
44720,-11.430232476786514,-40.59743564218764
44730,-11.115152636765668,-40.39174854621037
44740,-10.939838614530316,-40.420611459202846
44745,-10.944792688087853,-40.568698778166464
44750,-11.107533220644429,-40.0704726890732
44755,-10.875984806034019,-40.12802187077235
44770,-10.740203324663495,-40.37833401958889
44775,-10.742273218498525,-40.133475407993544
44780,-10.572745326309084,-40.27582593792593
44790,-10.504091563927071,-40.32610420270958
44798,-10.731455413955146,-41.32330803113113
44800,-11.872145244234288,-40.48244632951041
44830,-11.73075405938191,-40.55525167902206
44840,-11.847671465060738,-40.79251913126304
44850,-11.548025813188566,-41.15916631362808
44880,-11.687021586135383,-41.46565830888451
44885,-11.983420707601834,-41.61112520088535
44890,-11.716138289868587,-41.76715907046423
